city,date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,pollution
Chandigarh,01-04-2022,5,480.65,0,13.71,91.55,7.75,60.69,103.74,16.21,774.3
Chandigarh,02-04-2022,5,934.6,0,23.99,85.83,8.94,128.05,169.66,23.31,1374.38
Chandigarh,03-04-2022,4,427.25,0,11.65,135.9,24.56,38.29,47.26,14.95,699.86
Chandigarh,04-04-2022,5,707.63,0,24.33,87.98,15.5,67.37,105.4,38.5,1046.71
Chandigarh,05-04-2022,5,594.14,0,17.65,88.69,7.87,58.35,83.32,18.49,868.51
Chandigarh,06-04-2022,4,554.08,0,15.42,95.84,7.21,45.93,62.9,17.48,798.86
Chandigarh,07-04-2022,5,600.81,0,17.14,92.98,9.89,52.85,68.94,19,861.61
Chandigarh,08-04-2022,5,727.65,0,20.91,77.25,9.42,68.81,90.78,21.03,1015.85
Chandigarh,09-04-2022,5,587.46,0,12,118.73,9.78,73.8,94.47,17.23,913.47
Chandigarh,10-04-2022,4,447.27,0,12.17,82.97,7.87,32.94,50.5,15.71,649.43
Chandigarh,11-04-2022,4,403.88,0,7.8,108.72,5.78,40.28,65.28,14.19,645.93
Chandigarh,12-04-2022,5,580.79,0,13.19,110.15,6.74,67.52,96.65,17.48,892.52
Chandigarh,13-04-2022,5,1602.17,0.09,54.15,14.13,20.5,110.3,158.15,33.94,1993.43
Chandigarh,14-04-2022,5,640.87,0,17.48,79.39,7.39,66.22,81.98,18.24,911.57
Chandigarh,15-04-2022,4,527.38,0,15.59,82.25,5.96,34.75,52.3,16.09,734.32
Chandigarh,16-04-2022,4,787.73,0.01,32.56,26.46,5.25,45.89,68.67,24.07,990.64
Chandigarh,17-04-2022,4,774.38,0.01,35.99,24.68,5.78,39.69,65.52,28.37,974.42
Chandigarh,18-04-2022,4,654.22,0,29.13,30.04,7.27,36.2,57.98,26.09,840.93
Chandigarh,19-04-2022,4,473.98,0,12.51,83.68,8.11,34.41,47.96,16.47,677.12
Chandigarh,20-04-2022,4,620.84,0,22.28,43.99,9.3,40.51,66.3,20.01,823.23
Chandigarh,21-04-2022,4,363.83,0,8.23,88.69,6.14,34.17,69.17,10.26,580.49
Chandigarh,22-04-2022,5,647.54,0,26.39,40.05,7.09,55.67,96.98,20.01,893.73
Chandigarh,23-04-2022,4,453.95,0,11.65,90.84,12.64,35.32,68.19,11.91,684.5
Chandigarh,24-04-2022,3,400.54,0,6.43,111.58,3.87,23.19,35.64,12.67,593.92
Chandigarh,25-04-2022,4,383.85,0,5.36,138.76,4.17,27.34,37.55,11.78,608.81
Chandigarh,26-04-2022,4,554.08,0,19.88,42.2,7.75,32.15,66.05,23.05,745.16
Chandigarh,27-04-2022,4,567.44,0,17.65,80.11,7.45,31.61,53,17.73,774.99
Chandigarh,28-04-2022,4,507.35,0,10.45,124.45,6.68,37.43,55.51,15.07,756.94
Chandigarh,29-04-2022,4,500.68,0,10.54,114.44,7.09,41.06,62.04,15.83,751.68
Chandigarh,30-04-2022,4,567.44,0,16.79,90.84,8.46,49.1,74.33,18.24,825.2
Chandigarh,01-05-2022,4,654.22,0,17.48,65.09,5.3,33.11,49.73,22.29,847.22
Chandigarh,02-05-2022,4,534.06,0,7.45,92.98,5.01,38.08,48.89,16.47,742.94
Chandigarh,03-05-2022,5,714.3,0,11.82,82.25,5.78,60.65,71.15,18.49,964.44
Chandigarh,04-05-2022,5,821.11,0,21.42,55.79,4.35,52.34,64.37,20.27,1039.65
Chandigarh,05-05-2022,5,1014.71,1.01,37.36,4.78,5.72,60.05,108.92,25.08,1257.63
Chandigarh,06-05-2022,5,594.14,0,12.85,90.12,9.54,54.07,81.43,14.69,856.84
Chandigarh,07-05-2022,4,700.95,0,24.68,42.92,7.63,39.61,69.1,22.8,907.69
Chandigarh,08-05-2022,4,774.38,0.02,27.08,20.03,6.32,38.49,65.27,24.07,955.66
Chandigarh,09-05-2022,5,821.11,0,19.88,65.09,10.73,54.01,74.75,25.59,1071.16
Chandigarh,10-05-2022,5,814.44,0,12.17,120.16,16.21,63.93,82.45,18.24,1127.6
Chandigarh,11-05-2022,5,1121.52,0,20.05,77.96,18.12,84.86,107.86,26.6,1456.97
Chandigarh,12-05-2022,5,1335.14,0.02,38.73,20.38,10.01,108.91,149.21,29.13,1691.53
Chandigarh,13-05-2022,5,640.87,0,7.2,157.36,14.78,75.15,98.91,13.68,1007.95
Chandigarh,14-05-2022,5,627.52,0,17.48,80.11,9.3,58.81,91.79,16.97,901.98
Chandigarh,15-05-2022,5,774.38,0,25.02,55.07,7.63,64.53,91.46,23.56,1041.65
Chandigarh,16-05-2022,5,794.41,0,21.93,85.83,15.14,84.88,120.68,30.4,1153.27
Chandigarh,17-05-2022,5,787.73,0,23.31,50.78,17.64,99.02,158.19,20.01,1156.68
Chandigarh,18-05-2022,5,1121.52,0,44.55,23.6,21.7,104.03,228.27,40.53,1584.2
Chandigarh,19-05-2022,5,974.66,0,34.96,26.11,10.97,111.98,190.57,25.08,1374.33
Chandigarh,20-05-2022,5,587.46,0,13.71,98.71,10.37,74.79,133.27,16.97,935.28
Chandigarh,21-05-2022,4,323.77,0,3.9,137.33,6.5,38.21,81.27,6.78,597.76
Chandigarh,22-05-2022,5,694.27,0,21.93,30.76,6.38,49.64,109.9,24.07,936.95
Chandigarh,23-05-2022,5,500.68,0,9.85,98.71,9.06,61.22,120.95,18.49,818.96
Chandigarh,24-05-2022,3,387.19,0,2.38,120.16,3.19,21.9,23.06,2.94,560.82
Chandigarh,25-05-2022,4,761.03,0.02,27.42,20.74,4.71,32.66,52.55,24.57,923.7
Chandigarh,26-05-2022,5,1001.36,0.19,42.84,13.05,8.7,62.21,96.81,25.84,1251
Chandigarh,27-05-2022,5,867.84,0,27.08,32.9,6.2,63.17,86.27,21.28,1104.74
Chandigarh,28-05-2022,5,834.47,0,18.34,78.68,8.58,69.59,85.11,20.27,1115.04
Chandigarh,29-05-2022,5,687.6,0,12.17,89.41,7.75,88.16,140.1,17.99,1043.18
Chandigarh,30-05-2022,5,667.57,0,15.25,60.8,5.54,79.04,185.17,23.31,1036.68
Chandigarh,31-05-2022,5,847.82,0,23.65,27.89,7.63,85.79,193.6,25.08,1211.46
Chandigarh,01-06-2022,5,827.79,0,32.22,32.9,9.06,109.4,228.2,22.55,1262.12
Chandigarh,02-06-2022,5,567.44,0,14.39,85.12,8.7,75.67,149.51,17.48,918.31
Chandigarh,03-06-2022,5,634.19,0,21.76,58.65,8.11,63.14,113.93,20.01,919.79
Chandigarh,04-06-2022,4,774.38,0,32.56,35.05,9.42,47.48,75.86,26.09,1000.84
Chandigarh,05-06-2022,5,574.11,0,18.68,72.24,10.01,52.53,85.41,22.55,835.53
Chandigarh,06-06-2022,5,667.57,0,27.42,50.78,17.17,59.12,116.26,31.92,970.24
Chandigarh,07-06-2022,5,714.3,0,33.93,38.62,17.88,79.28,188.01,26.35,1098.37
Chandigarh,08-06-2022,5,827.79,0,28.1,59.37,14.66,84.24,155.63,24.57,1194.36
Chandigarh,09-06-2022,5,1108.17,0.07,45.93,15.38,16.45,87.2,200.85,30.65,1504.7
Chandigarh,10-06-2022,5,1014.71,0,43.87,27.54,16.45,103.69,229.91,36.48,1472.65
Chandigarh,11-06-2022,5,680.92,0.02,34.96,20.21,9.3,72.15,253.46,26.6,1097.62
Chandigarh,12-06-2022,5,427.25,0,11.31,79.39,9.89,78.49,246.51,16.72,869.56
Chandigarh,13-06-2022,5,567.44,0,20.73,53.64,12.04,76.89,213.59,21.28,965.61
Chandigarh,14-06-2022,5,654.22,0,18.16,72.96,10.37,59.61,109.67,20.77,945.76
Chandigarh,15-06-2022,5,774.38,0,23.31,51.5,13.95,53.09,100.59,27.61,1044.43
Chandigarh,16-06-2022,5,907.9,0.07,41.81,14.31,14.19,52.03,109.31,27.61,1167.23
Chandigarh,17-06-2022,4,727.65,0,22.96,47.21,6.56,46.05,80.46,20.77,951.66
Chandigarh,18-06-2022,4,694.27,0,20.05,52.93,9.54,39.85,66.02,18.49,901.15
Chandigarh,19-06-2022,5,607.49,0,17.82,47.21,11.32,51.04,67.67,12.41,814.96
Chandigarh,20-06-2022,5,814.44,0.11,31.19,12.16,8.46,61.43,87.85,18.49,1034.13
Chandigarh,21-06-2022,5,1308.44,1.37,43.53,3.22,7.87,98.39,134.87,20.01,1617.7
Chandigarh,22-06-2022,2,423.91,0,4.33,54.36,2.98,15.87,17.91,6.08,525.44
Chandigarh,23-06-2022,5,660.9,0,13.54,78.68,7.63,64.91,76.41,13.55,915.62
Chandigarh,24-06-2022,4,634.19,0,13.19,78.68,6.97,44.85,59.01,18.75,855.64
Chandigarh,25-06-2022,5,1041.41,0.47,40.1,7.51,6.14,59.61,96.26,24.32,1275.82
Chandigarh,26-06-2022,5,894.55,0,29.47,41.13,10.97,87.11,120.25,23.05,1206.53
Chandigarh,27-06-2022,4,787.73,0,5.83,110.15,6.38,35.91,42.53,13.3,1001.83
Chandigarh,28-06-2022,5,1134.87,0,18.51,95.84,21.46,70.19,88.62,17.99,1447.48
Chandigarh,29-06-2022,5,1081.47,0,32.56,35.41,10.25,76.49,106,20.27,1362.45
Chandigarh,30-06-2022,3,634.19,0,4.41,72.96,4.47,22.58,24.68,4.5,767.79
Chandigarh,01-07-2022,2,647.54,0,6.08,38.98,3.19,13.48,17.73,4.18,731.18
Chandigarh,02-07-2022,4,1308.44,0.23,28.1,9.12,4.89,43.29,64.71,7.6,1466.38
Chandigarh,03-07-2022,4,634.19,0,4.88,82.25,4.11,25.81,29.4,6.27,786.91
Chandigarh,04-07-2022,4,841.14,0.02,14.22,23.6,3.22,29.03,41.14,7.16,959.53
Chandigarh,05-07-2022,4,1134.87,0,18.34,42.92,5.48,48.01,65.71,10.39,1325.72
Chandigarh,06-07-2022,4,747.68,0,8.74,77.96,4.29,46.83,51.43,5.51,942.44
Chandigarh,07-07-2022,1,607.49,0,6.77,71.53,2.71,9.4,13.59,6.14,717.63
Chandigarh,08-07-2022,3,841.14,0,15.77,44.35,5.6,23.53,37.39,8.36,976.14
Chandigarh,09-07-2022,5,847.82,0,14.39,57.94,7.09,59.31,72.7,8.36,1067.61
Chandigarh,10-07-2022,2,560.76,0,5.74,39.34,3.28,14.71,16.93,3.32,644.08
Chandigarh,11-07-2022,5,1468.66,8.49,21.42,0.16,4.89,57.68,89.35,13.05,1663.7
Chandigarh,12-07-2022,5,1842.5,5.87,35.99,0.64,6.56,156.96,200.73,7.79,2257.04
Chandigarh,13-07-2022,5,720.98,0,6.25,135.9,8.7,60.31,64.27,2.98,999.39
Chandigarh,14-07-2022,2,694.27,0,14.22,25.03,3.58,17.53,29.4,7.66,791.69
Chandigarh,15-07-2022,4,1108.17,12.29,20.73,0.02,4.17,41.91,74.04,8.61,1269.94
Chandigarh,16-07-2022,4,1335.14,0.87,34.96,6.17,7.09,49,69.72,13.17,1516.12
Chandigarh,17-07-2022,4,640.87,0,10.45,52.93,4.41,40.52,51.69,9.12,809.99
Chandigarh,18-07-2022,5,1522.06,3.91,27.42,0.25,4.53,65,106.45,9.63,1739.25
Chandigarh,19-07-2022,5,1081.47,5.2,28.45,0.55,5.25,73.5,109.82,10.01,1314.25
Chandigarh,20-07-2022,5,1588.82,0,27.42,50.78,14.9,149.92,171.34,10.01,2013.19
Chandigarh,22-07-2022,2,741,0.04,9.51,19.67,4.95,15.68,21.09,6.65,818.59
Chandigarh,23-07-2022,2,627.52,0,10.45,23.6,3.87,11.94,17.82,4.56,699.76
Chandigarh,24-07-2022,5,1201.63,4.36,21.93,0.18,3.13,50.02,82.15,6.78,1370.18
Chandigarh,25-07-2022,1,433.92,0,6.34,38.98,3.78,8.42,12.56,7.35,511.35
Chandigarh,26-07-2022,2,467.3,0,6.85,56.51,4.17,12.94,16.84,6.65,571.26
Chandigarh,27-07-2022,2,460.62,0,6.25,42.2,4.11,10.17,14.65,5.26,543.26
Chandigarh,28-07-2022,3,634.19,0,8.65,48.64,6.74,20.2,24.27,5,747.69
Chandigarh,29-07-2022,5,841.14,0,16.79,41.48,16.21,51.55,56.85,5.64,1029.66
Chandigarh,30-07-2022,4,881.2,0,17.82,23.96,9.18,39.35,43.62,5.38,1020.51
Chandigarh,31-07-2022,2,587.46,0,9.08,33.26,4.77,19.34,22.59,5.07,681.57
Chandigarh,01-08-2022,4,540.73,0.01,19.36,17.88,16.45,36.4,39.41,4.5,674.74
Chandigarh,02-08-2022,5,1949.31,16.09,22.28,0,7.99,81.39,123.31,15.33,2215.7
Chandigarh,03-08-2022,5,1295.09,9.28,23.99,0.11,5.13,92.43,129.71,10.26,1566
Chandigarh,04-08-2022,5,761.03,0,7.2,77.25,9.3,58.57,63.46,3.77,980.58
Chandigarh,05-08-2022,3,947.95,3.46,14.91,0.79,3.87,22.91,39.2,7.35,1040.44
Chandigarh,06-08-2022,5,1241.68,0.13,22.62,11.62,6.62,63.91,80.44,11.02,1438.04
Chandigarh,07-08-2022,5,1068.12,0,10.54,94.41,13.71,90.28,99.25,3.96,1380.27
Chandigarh,08-08-2022,3,1001.36,0.35,13.02,8.23,3.46,22.84,35.64,6.9,1091.8
Chandigarh,09-08-2022,5,1869.2,0.23,31.19,10.19,7.57,110.27,139.84,10.51,2179
Chandigarh,10-08-2022,5,1321.79,6.03,29.13,0.2,6.85,145.56,190.73,18.75,1719.04
Chandigarh,11-08-2022,4,587.46,0,5.65,107.29,7.21,45.35,48.72,5.51,807.19
Chandigarh,12-08-2022,4,1134.87,13.52,22.96,0.01,4.47,47.29,81.75,15.2,1320.07
Chandigarh,13-08-2022,5,1094.82,0,25.36,34.33,10.97,97.99,123.6,7.47,1394.54
Chandigarh,14-08-2022,4,687.6,0,14.22,39.34,3.93,47.69,61.2,8.23,862.21
Chandigarh,15-08-2022,5,741,0,9.51,56.51,6.44,109.3,117.46,7.47,1047.69
Chandigarh,16-08-2022,4,934.6,4.3,23.65,0.17,4.41,36.3,56.79,6.84,1067.06
Chandigarh,17-08-2022,2,397.21,0,5.44,40.41,2.47,12.35,14.48,3.01,475.37
Chandigarh,18-08-2022,4,500.68,0,9.68,54.36,4.47,39.03,46.86,5.76,660.84
Chandigarh,19-08-2022,5,1081.47,0.01,29.47,22.17,15.97,178.99,212.56,8.11,1548.75
Chandigarh,20-08-2022,5,680.92,0,13.37,40.77,4.23,50.72,59.35,3.96,853.32
Chandigarh,21-08-2022,5,907.9,1.08,27.08,2.08,8.46,92.45,114.99,5.95,1159.99
Chandigarh,22-08-2022,3,580.79,0,12.68,22.17,3.52,21.93,33.61,5.38,680.08
Chandigarh,23-08-2022,5,1121.52,0,19.71,32.54,4.77,103.97,123.33,6.21,1412.05
Chandigarh,24-08-2022,2,423.91,0,2.68,86.55,2.77,9.1,10.22,2.53,537.76
Chandigarh,25-08-2022,2,600.81,0,9.34,36.48,4.83,13.2,19.83,5.64,690.13
Chandigarh,26-08-2022,5,1495.36,2.74,33.93,1.16,5.36,100.59,145.76,11.15,1796.05
Chandigarh,27-08-2022,5,720.98,0,12.34,52.93,6.91,74.55,84.95,5.38,958.04
Chandigarh,28-08-2022,4,674.25,0,10.11,50.78,5.48,47.37,54.97,5.07,848.03
Chandigarh,29-08-2022,5,1068.12,7.26,20.39,0.13,4.35,71.2,100.29,10.01,1281.75
Chandigarh,30-08-2022,5,1869.2,0.07,32.56,14.48,7.09,129.67,163.62,10.13,2226.82
Chandigarh,31-08-2022,5,841.14,0.02,20.91,24.32,5.36,104.57,125.59,5.38,1127.29
Chandigarh,01-09-2022,4,741,0,16.45,40.77,4.77,46.43,60.93,5.76,916.11
Chandigarh,02-09-2022,5,1001.36,4.08,25.02,0.82,4.65,52.09,79.66,10.89,1178.57
Chandigarh,03-09-2022,5,947.95,0.24,27.76,11.18,4.59,79.48,107.7,7.98,1186.88
Chandigarh,04-09-2022,4,640.87,0,13.71,33.97,3.64,39.66,55.06,12.54,799.45
Chandigarh,05-09-2022,5,781.06,0.24,23.65,10.55,4.71,83.83,118.73,9.12,1031.89
Chandigarh,06-09-2022,5,988.01,0.39,33.93,8.85,5.9,159.81,212.57,12.54,1422
Chandigarh,07-09-2022,5,807.76,0.13,25.02,16.99,4.89,79.47,113.66,7.85,1055.77
Chandigarh,08-09-2022,5,1054.76,9.39,25.36,0.08,4.53,69.95,110.99,9.63,1284.69
Chandigarh,09-09-2022,5,961.3,0,19.19,89.41,28.85,152.12,175.21,8.99,1435.07
Chandigarh,10-09-2022,5,934.6,0,14.22,90.84,8.58,107.69,122.72,14.57,1293.22
Chandigarh,11-09-2022,5,867.84,0,11.48,100.14,11.32,86.46,99.42,9.12,1185.78
Chandigarh,12-09-2022,4,734.33,0,12.68,69.38,5.54,37.64,49.07,10.89,919.53
Chandigarh,13-09-2022,5,1201.63,6.76,32.56,0.25,4.77,90.69,131.4,9.88,1477.94
Chandigarh,14-09-2022,5,1041.41,0,19.19,65.8,14.9,78.06,93.52,15.2,1328.08
Chandigarh,15-09-2022,4,627.52,0,10.8,47.21,7.51,40.71,46.26,4.18,784.19
Chandigarh,16-09-2022,5,767.71,0,20.05,40.41,20.5,79.87,90.63,5.83,1025
Chandigarh,17-09-2022,5,1081.47,0.01,22.62,29.33,5.42,76.89,99.25,8.99,1323.98
Chandigarh,18-09-2022,5,921.25,0.52,23.31,6.79,3.16,79.2,107.64,8.36,1150.23
Chandigarh,19-09-2022,5,988.01,1.69,23.99,2.86,3.67,78.39,112.6,12.03,1223.24
Chandigarh,20-09-2022,5,1001.36,0,18.16,57.22,9.3,95.76,120.42,10.64,1312.86
Chandigarh,21-09-2022,5,1134.87,0.53,23.65,9.3,4.47,94.1,117.23,5.64,1389.79
Chandigarh,22-09-2022,5,988.01,0,22.28,57.94,15.5,125.41,148.56,6.02,1363.72
Chandigarh,23-09-2022,4,907.9,5.25,23.31,0.23,4.41,34.72,57.54,8.36,1041.72
Chandigarh,24-09-2022,5,1668.93,23.02,23.31,0,6.2,84.41,134.7,16.97,1957.54
Chandigarh,25-09-2022,4,627.52,0.03,18.68,14.31,7.39,46.9,52.31,4.56,771.7
Chandigarh,26-09-2022,4,1201.63,14.31,22.62,0.01,11.44,35.42,64.06,62.32,1411.81
Chandigarh,27-09-2022,5,974.66,0.24,22.96,12.7,4.89,82.1,107.28,13.17,1218
Chandigarh,28-09-2022,5,961.3,0.06,21.42,22.53,4.59,89.4,111.89,5.64,1216.83
Chandigarh,29-09-2022,5,1121.52,0.38,25.02,10.37,4.59,99.61,127.21,7.16,1395.86
Chandigarh,30-09-2022,5,1054.76,0.06,22.28,21.64,5.42,137.63,168.25,12.41,1422.45
Chandigarh,01-10-2022,5,934.6,0.02,20.39,27.89,3.93,87.73,112.16,5.95,1192.67
Chandigarh,02-10-2022,5,961.3,1.72,20.39,2.53,3.25,116.65,154.38,9.63,1269.85
Chandigarh,03-10-2022,5,674.25,0,10.11,65.8,5.01,94.33,116.36,11.53,977.39
Chandigarh,04-10-2022,5,620.84,0,13.19,65.8,8.58,70.13,91.48,11.4,881.42
Chandigarh,05-10-2022,5,947.95,0,20.22,66.52,11.44,102.3,130.52,8.36,1287.31
Chandigarh,06-10-2022,5,781.06,0,7.28,155.93,29.8,189.85,207.85,3.07,1374.84
Chandigarh,07-10-2022,5,1001.36,0,18.34,68.66,17.64,155.41,179.72,7.16,1448.29
Chandigarh,08-10-2022,4,881.2,0.24,25.36,12.7,8.34,42.42,56.9,11.65,1038.81
Chandigarh,09-10-2022,5,1361.85,0.5,33.93,7.15,7.09,72.49,101.15,15.33,1599.49
Chandigarh,10-10-2022,4,1014.71,1.9,29.82,2.7,4.41,37.46,58.43,11.78,1161.21
Chandigarh,11-10-2022,5,741,0,25.02,57.94,43.87,96.27,104.3,0.32,1068.72
Chandigarh,12-10-2022,5,1335.14,17.43,16.28,0.01,5.9,65.6,107.51,17.73,1565.6
Chandigarh,13-10-2022,4,801.09,0,22.28,27.18,5.42,34.79,49.4,9.25,949.41
Chandigarh,14-10-2022,5,667.57,0,14.57,59.37,8.11,50.29,63.65,9.75,873.31
Chandigarh,15-10-2022,5,660.9,0,11.65,83.68,8.23,63.83,79.78,9.37,917.44
Chandigarh,16-10-2022,5,821.11,0.01,19.02,32.54,3.19,94.82,121.66,8.61,1100.96
Chandigarh,17-10-2022,5,774.38,0,13.37,57.94,4.65,96.21,118.27,8.36,1073.18
Chandigarh,18-10-2022,5,747.68,0,13.88,75.1,7.57,102.16,126.43,13.17,1085.99
Chandigarh,19-10-2022,5,961.3,0.36,39.41,11.62,7.75,77.63,107.99,35.46,1241.52
Chandigarh,20-10-2022,5,1014.71,0.28,41.81,12.34,4.65,87.03,133.64,24.32,1318.78
Chandigarh,21-10-2022,4,834.47,0.75,41.13,7.78,4.11,36.92,60.34,26.35,1011.85
Chandigarh,22-10-2022,5,934.6,0.32,44.55,11,5.3,81.02,128.11,28.63,1233.53
Chandigarh,23-10-2022,5,674.25,0,23.31,41.48,5.54,78.85,106.5,15.33,945.26
Chandigarh,24-10-2022,5,821.11,1.34,32.9,4.07,2.86,73.23,102,14.69,1052.2
Chandigarh,25-10-2022,4,614.17,0,18.85,58.65,7.33,47.16,62.93,13.93,823.02
Chandigarh,26-10-2022,5,627.52,0,15.59,80.82,8.34,59.16,72.14,12.54,876.11
Chandigarh,27-10-2022,5,781.06,0.02,28.45,27.89,4.11,65.61,87.02,16.47,1010.63
Chandigarh,28-10-2022,5,727.65,0,22.96,48.64,4.65,67.12,86.63,15.96,973.61
Chandigarh,29-10-2022,5,734.33,0,15.59,88.69,7.63,90.14,114.43,12.67,1063.48
Chandigarh,30-10-2022,5,867.84,0.06,25.7,20.38,3.07,97.17,129.28,14.57,1158.07
Chandigarh,31-10-2022,5,714.3,0,20.22,39.34,3.34,72.84,94.56,11.27,955.87
Chandigarh,01-11-2022,5,1014.71,0.21,35.3,14.13,3.93,107.84,141.08,11.02,1328.22
Chandigarh,02-11-2022,4,647.54,0,22.96,45.42,6.85,45.22,58.56,17.23,843.78
Chandigarh,03-11-2022,4,467.3,0,17.48,56.51,8.58,34.71,53.52,12.03,650.13
Chandigarh,04-11-2022,5,948,0.03,37.37,25.06,5.02,84.25,117.75,12.03,1229.51
Chandigarh,05-11-2022,5,922,0,30.56,43.37,3.73,110,146.5,7.6,1263.76
Chandigarh,06-11-2022,5,627.52,0,13.88,60.08,2.95,97.41,127.48,7.6,936.92
Chandigarh,07-11-2022,5,794.41,0.02,29.82,26.11,3.49,67.67,93.63,17.48,1032.63
Chandigarh,08-11-2022,5,667.57,0.07,34.27,20.21,7.99,51.05,73.96,16.72,871.84
Chandigarh,09-11-2022,5,787.73,0,22.28,41.84,5.25,69.82,88.42,14.57,1029.91
Chandigarh,10-11-2022,4,894.55,6.37,30.16,0.56,3.61,31.44,50.94,10.01,1027.64
Chandigarh,11-11-2022,4,654.22,0,21.93,50.78,7.03,29.78,43.54,13.43,820.71
Chandigarh,12-11-2022,4,714.3,0,21.08,55.79,6.32,49.91,63.95,11.91,923.26
Chandigarh,13-11-2022,4,620.84,0,17.99,62.94,6.2,45.2,56.39,14.06,823.62
Chandigarh,14-11-2022,4,714.3,0.12,34.27,16.99,3.87,36.9,55.23,21.28,882.96
Chandigarh,15-11-2022,4,814.44,2.68,30.5,2.28,3.7,28.4,45.27,16.47,943.74
Chandigarh,16-11-2022,4,620.84,0,22.62,51.5,7.15,42.47,62.28,10.51,817.37
Chandigarh,17-11-2022,5,747.68,0,17.14,73.67,9.06,73.86,88.97,7.54,1017.92
Chandigarh,18-11-2022,4,607.49,0,17.31,65.8,8.23,45.04,56.43,7.28,807.58
Chandigarh,19-11-2022,5,961.3,0.18,38.73,15.56,3.55,94.01,118.28,6.14,1237.75
Chandigarh,20-11-2022,5,720.98,0,23.31,41.13,4.53,93.8,110.06,9.12,1002.93
Chandigarh,21-11-2022,5,674.25,0,20.22,50.07,5.07,68.02,79.98,14.57,912.18
Chandigarh,22-11-2022,5,894.55,0,19.71,70.81,9.54,110.09,126.32,12.03,1243.05
Chandigarh,23-11-2022,5,1001.36,0,24.68,62.23,6.85,128.78,149.51,11.02,1384.43
Chandigarh,24-11-2022,5,1068.12,0,23.31,67.23,8.23,150.38,167.36,10.13,1494.76
Chandigarh,25-11-2022,5,1134.87,2.6,54.15,3.4,3.49,95.46,120.79,14.57,1429.33
Chandigarh,26-11-2022,5,734.33,0,22.62,83.68,16.21,95.65,108.23,11.02,1071.74
Chandigarh,27-11-2022,5,734.33,0,19.02,68.66,6.74,104.27,116.97,12.03,1062.02
Chandigarh,28-11-2022,5,841.14,0,34.96,37.91,4.65,109.68,128.02,18.24,1174.6
Chandigarh,29-11-2022,5,934.6,0.12,41.81,18.42,7.99,132.91,156.53,9.75,1302.13
Chandigarh,30-11-2022,5,1148.22,0.54,45.24,9.57,3.46,122.25,149.12,6.52,1484.92
Chandigarh,01-12-2022,5,1148.22,0,35.3,38.62,5.84,147.55,169.92,7.03,1552.48
Chandigarh,02-12-2022,5,1214.98,3.38,50.72,2.32,3.04,132.7,161.53,6.4,1575.07
Chandigarh,03-12-2022,5,1255.04,2.1,41.13,4.74,5.01,244.76,273.52,11.27,1837.57
Chandigarh,04-12-2022,5,894.55,0,28.1,47.21,10.01,178.74,196.66,7.09,1362.36
Chandigarh,05-12-2022,5,1094.82,4.3,37.36,0.99,2.62,159.11,190.4,8.04,1497.64
Chandigarh,06-12-2022,5,1068.12,0,27.08,52.93,8.58,181.58,203.01,8.36,1549.66
Chandigarh,07-12-2022,5,767.71,0,16.28,79.39,10.37,111.31,124.18,13.05,1122.29
Chandigarh,08-12-2022,5,774.38,0,17.65,77.96,12.28,102.8,116.12,12.67,1113.86
Chandigarh,09-12-2022,5,894.55,0.05,44.55,23.6,7.51,62.35,80.59,19.25,1132.45
Chandigarh,11-12-2022,4,423.91,0,13.71,49.35,3.22,26.39,36.99,15.71,569.28
Chandigarh,12-12-2022,4,560.76,0,23.65,38.27,7.21,35.29,48.23,15.71,729.12
Chandigarh,13-12-2022,5,687.6,0,26.05,40.77,9.78,51.65,65.2,16.21,897.26
Chandigarh,14-12-2022,4,567.44,0,16.79,61.51,8.58,46.96,56.59,14.06,771.93
Chandigarh,15-12-2022,5,921.25,0,20.39,77.25,11.92,107.37,123.37,10.64,1272.19
Chandigarh,16-12-2022,5,974.66,0,18.34,80.82,10.37,142.77,158.53,11.02,1396.51
Chandigarh,17-12-2022,5,1228.33,0.01,45.24,33.97,6.2,147.4,171.97,10.01,1643.13
Chandigarh,18-12-2022,5,1121.52,1.98,45.93,2.77,2.89,117.51,143.54,12.79,1448.93
Chandigarh,19-12-2022,5,907.9,0.6,40.1,8.85,3.64,122.99,146.49,6.33,1236.9
Chandigarh,20-12-2022,5,1001.36,0,32.56,43.99,7.21,142.49,161.98,5.45,1395.04
Chandigarh,21-12-2022,5,1228.33,0.01,36.33,30.4,5.36,184.95,208.07,6.71,1700.16
Chandigarh,22-12-2022,5,1188.28,0,32.9,47.21,6.68,178.84,199.25,9.63,1662.79
Chandigarh,23-12-2022,5,1482.01,12.85,55.52,0.08,3.1,146.3,184.63,8.36,1892.85
Chandigarh,24-12-2022,5,1188.28,5.98,43.18,1.15,3.13,163.49,194.68,8.74,1608.63
Chandigarh,25-12-2022,5,1228.33,0.01,27.76,31.83,2.95,198.59,217.83,4.69,1711.99
Chandigarh,26-12-2022,5,947.95,1.76,32.56,5.23,4.59,83.1,105.82,10.13,1191.14
Chandigarh,27-12-2022,5,1255.04,0,25.36,52.21,8.94,214.34,233.77,10.26,1799.92
Chandigarh,28-12-2022,5,1348.5,0,20.22,62.23,6.44,207.73,225.32,6.71,1877.15
Chandigarh,29-12-2022,5,1174.93,0,22.28,60.08,6.74,162.69,179.72,12.79,1619.23
